Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Radar Tulungagung,@ratunews,2024-01-30T03:48:52.000Z,False,Begini Langkah Dinkesdalduk KB Trenggalek Tangani Demam Berdarah Dengue  https://radartulungagung.jawapos.com/trenggalek/764049469/begini-langkah-dinkesdalduk-kb-trenggalek-tangani-demam-berdarah-dengue…,0,1,0,49,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752177028630208686,tweet_id:1752177028630208686
Radar Tulungagung,@ratunews,2024-01-30T03:46:22.000Z,False,"Musim Hujan, Awas Demam Berdarah Dengue Menyerang, Segini Temuan Kasusnya  https://radartulungagung.jawapos.com/trenggalek/764049402/musim-hujan-awas-demam-berdarah-dengue-menyerang-segini-temuan-kasusnya…",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752176400159977913,tweet_id:1752176400159977913
POPMAMA,@Popmama_com,2024-01-30T02:05:09.000Z,False,"7 Ciri-Ciri Demam Berdarah pada Bayi, Harus Waspada!",0,1,0,68,[],[],[],https://pbs.twimg.com/profile_images/1920031146198589440/3HkCd5fX_normal.jpg,https://x.com/Popmama_com/status/1752150929540092095,tweet_id:1752150929540092095
The Conversation Indonesia,@ConversationIDN,2024-01-30T00:00:00.000Z,False,"Kemkes perluas teknologi Wolbachia hadapi demam berdarah di kota-kota.

Riset WMP Yogyakarta tunjukkan penurunan kasus hingga 77%.

Tapi, misinformasi di media sosial jadi tantangan untuk kepercayaan publik pada solusi ini.",0,4,3,958,[],[],[],https://pbs.twimg.com/profile_images/1147939129298018304/_hCoMpIp_normal.jpg,https://x.com/ConversationIDN/status/1752119434649784477,tweet_id:1752119434649784477
Aura Ramadani,@aura_ramadani77,2024-01-29T15:13:45.000Z,False,"Demam berdarah, saat pergantian musim dari musim kemarau ke musim hujan biasanya genangan air akan muncul di sekitar lingkungan, kondisi seperti itu menjadi tempat yang cocok bagi nyamuk aedes untuk berkembang biak #pancaroba #staysafe | AXA Mandiri | #axamandiri ",0,0,0,59,"['#pancaroba', '#staysafe', '#axamandiri']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673277046959788032/hQl9uK7k_normal.jpg,https://x.com/aura_ramadani77/status/1751986998573969848,tweet_id:1751986998573969848
Merliana,@Merlianti97,2024-01-29T11:24:04.000Z,False,"Pada musim pancaroba, demam berdarah juga menjadi ancaman serius karena cuaca yang lembap memicu berkembangnya nyamuk Aedes aegypti sebagai penyebar virus dengue

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,58,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729525418485796864/V2Rr8kuI_normal.jpg,https://x.com/Merlianti97/status/1751929195066749204,tweet_id:1751929195066749204
Nurdin,@Nurdinpriawan,2024-01-29T11:23:03.000Z,False,"Musim pancaroba seringkali membawa tantangan kesehatan, dengan meningkatnya risiko penyakit seperti flu, ISPA, demam berdarah, dan lainnya

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,57,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729533367706959872/VKRVez-__normal.jpg,https://x.com/Nurdinpriawan/status/1751928940112081172,tweet_id:1751928940112081172
anan,@enqjun,2024-01-29T10:03:45.000Z,False,"Saat musim pancaroba, banyak genangan air disekitar rumah. Oleh karena itu waspadalah terhadap nyamuk Aedes yang menjadi penyebab demam berdarah. #axamandiri AXA Mandiri #rtlnfl #roomtoimprove",0,0,0,58,"['#axamandiri', '#rtlnfl', '#roomtoimprove']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673963581929574401/pqJt9ED4_normal.jpg,https://x.com/enqjun/status/1751908983957495953,tweet_id:1751908983957495953
Kodim 0709/Kebumen,@0709Kodim,2024-01-29T09:22:05.000Z,False,Babinsa Koramil 16 /Petanahan  Serka Mulyadi melaksanakan kegiatan PE DBD (Penyelidikan  Epidemiologi Demam Berdarah) bersama Puskesmas Petanahan dan Perangkat di Desa Kritik Kec Petanahan Kab Kebumen pada hari Senin (29-01-2024),0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1895017792623054848/gWcj_LOk_normal.jpg,https://x.com/0709Kodim/status/1751898500869267537,tweet_id:1751898500869267537
Pemkab Rembang,@rembangkab,2024-01-29T08:38:23.000Z,False,"Dinas Kesehatan Kabupaten Rembang mengajukan usulan Belanja Tidak Terduga untuk penanganan Demam Berdarah Dengue sebesar 147 juta rupiah untuk Januari hingga Desember 2024

Info Selengkapnya : https://instagram.com/reel/C2hapuRxS1a/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==…",0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1482377192898056192/adC2Qfk7_normal.jpg,https://x.com/rembangkab/status/1751887500938022935,tweet_id:1751887500938022935
mediabantencom,@mediabantencom,2024-01-29T06:02:27.000Z,False,"Demam Berdarah di Lebak Capai 282 Orang, Dinkes ajak PSN https://mediabanten.com/demam-berdarah-di-lebak-capai-282-orang-dinkes-ajak-psn/…",0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1600712781443235841/vzEJjotS_normal.jpg,https://x.com/mediabantencom/status/1751848260485165100,tweet_id:1751848260485165100
anan,@enqjun,2024-01-29T10:03:45.000Z,False,"Saat musim pancaroba, banyak genangan air disekitar rumah. Oleh karena itu waspadalah terhadap nyamuk Aedes yang menjadi penyebab demam berdarah. #axamandiri AXA Mandiri #rtlnfl #roomtoimprove",0,0,0,58,"['#axamandiri', '#rtlnfl', '#roomtoimprove']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673963581929574401/pqJt9ED4_normal.jpg,https://x.com/enqjun/status/1751908983957495953,tweet_id:1751908983957495953
Merliana,@Merlianti97,2024-01-29T11:24:04.000Z,False,"Pada musim pancaroba, demam berdarah juga menjadi ancaman serius karena cuaca yang lembap memicu berkembangnya nyamuk Aedes aegypti sebagai penyebar virus dengue

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,58,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729525418485796864/V2Rr8kuI_normal.jpg,https://x.com/Merlianti97/status/1751929195066749204,tweet_id:1751929195066749204
Nurdin,@Nurdinpriawan,2024-01-29T11:23:03.000Z,False,"Musim pancaroba seringkali membawa tantangan kesehatan, dengan meningkatnya risiko penyakit seperti flu, ISPA, demam berdarah, dan lainnya

AXA Mandiri #axamandiri AXA_Mandiri ",0,0,0,57,['#axamandiri'],['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1729533367706959872/VKRVez-__normal.jpg,https://x.com/Nurdinpriawan/status/1751928940112081172,tweet_id:1751928940112081172
Aura Ramadani,@aura_ramadani77,2024-01-29T15:13:45.000Z,False,"Demam berdarah, saat pergantian musim dari musim kemarau ke musim hujan biasanya genangan air akan muncul di sekitar lingkungan, kondisi seperti itu menjadi tempat yang cocok bagi nyamuk aedes untuk berkembang biak #pancaroba #staysafe | AXA Mandiri | #axamandiri ",0,0,0,59,"['#pancaroba', '#staysafe', '#axamandiri']",['@AXA_Mandiri'],[],https://pbs.twimg.com/profile_images/1673277046959788032/hQl9uK7k_normal.jpg,https://x.com/aura_ramadani77/status/1751986998573969848,tweet_id:1751986998573969848
Rutan Kelas I Tangerang,@rutan_tangerang,2024-01-30T06:26:42.000Z,False,"TANGERANG – Dalam upaya pencegahan penyebaran Demam Berdarah Dengue (DBD), Rumah Tahanan Negara (Rutan) Kelas I Tangerang mengambil langkah tegas dengan melaksanakan fogging di seluruh area lingkungan Rutan pada Selasa (30/01).",0,0,0,65,[],[],[],https://pbs.twimg.com/profile_images/1876134863897858048/JAvJBjs1_normal.jpg,https://x.com/rutan_tangerang/status/1752216752216576198,tweet_id:1752216752216576198
POPMAMA,@Popmama_com,2024-01-30T04:36:03.000Z,False,"Demam Berdarah pada Bayi: Gejala, Pengobatan, dan Risiko",0,1,1,45,[],[],[],https://pbs.twimg.com/profile_images/1920031146198589440/3HkCd5fX_normal.jpg,https://x.com/Popmama_com/status/1752188904671961153,tweet_id:1752188904671961153
Radar Tulungagung,@ratunews,2024-01-30T03:48:52.000Z,False,Begini Langkah Dinkesdalduk KB Trenggalek Tangani Demam Berdarah Dengue  https://radartulungagung.jawapos.com/trenggalek/764049469/begini-langkah-dinkesdalduk-kb-trenggalek-tangani-demam-berdarah-dengue…,0,1,0,49,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752177028630208686,tweet_id:1752177028630208686
Radar Tulungagung,@ratunews,2024-01-30T03:46:22.000Z,False,"Musim Hujan, Awas Demam Berdarah Dengue Menyerang, Segini Temuan Kasusnya  https://radartulungagung.jawapos.com/trenggalek/764049402/musim-hujan-awas-demam-berdarah-dengue-menyerang-segini-temuan-kasusnya…",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1745062951768522752/KDAnhAPa_normal.jpg,https://x.com/ratunews/status/1752176400159977913,tweet_id:1752176400159977913
POPMAMA,@Popmama_com,2024-01-30T02:05:09.000Z,False,"7 Ciri-Ciri Demam Berdarah pada Bayi, Harus Waspada!",0,1,0,68,[],[],[],https://pbs.twimg.com/profile_images/1920031146198589440/3HkCd5fX_normal.jpg,https://x.com/Popmama_com/status/1752150929540092095,tweet_id:1752150929540092095
The Conversation Indonesia,@ConversationIDN,2024-01-30T00:00:00.000Z,False,"Kemkes perluas teknologi Wolbachia hadapi demam berdarah di kota-kota.

Riset WMP Yogyakarta tunjukkan penurunan kasus hingga 77%.

Tapi, misinformasi di media sosial jadi tantangan untuk kepercayaan publik pada solusi ini.",0,4,3,958,[],[],[],https://pbs.twimg.com/profile_images/1147939129298018304/_hCoMpIp_normal.jpg,https://x.com/ConversationIDN/status/1752119434649784477,tweet_id:1752119434649784477
Humas Polres Teluk Bintuni,@HumasPolrestel2,2024-01-30T10:11:39.000Z,False,"Cegah demam berdarah dengu/DBD, Polres Teluk Bintuni bekerja sama dengan dinas kesehatan, melaksanakan fogging/Pengasapan di asrama Polres Teluk Bintuni.
. ",1,0,2,94,[],"['@DivHumas_Polri', '@humas_poldaPB', '@IndonesiaPolisi']",[],https://pbs.twimg.com/profile_images/1328514399129092096/UYLqk-LO_normal.jpg,https://x.com/HumasPolrestel2/status/1752273359512203343,tweet_id:1752273359512203343
Polda Jambi,@polda_jambi,2024-01-30T10:04:45.000Z,False,"Musim Penghujan, Waspada Demam BerdarahNyamuk Aedes Aegypti penyebab demam berdarah mempunyai peningkatan tempat berkembang biak saat musim hujan, maka dari itu sangat penting untuk membersihkan selokan dari sampah",0,0,1,101,[],[],[],https://pbs.twimg.com/profile_images/582448425955778560/CGo9uGfs_normal.png,https://x.com/polda_jambi/status/1752271625721143404,tweet_id:1752271625721143404
NusaBali.com,@nusabalicom,2024-01-30T06:41:52.000Z,False,"Dinas Kesehatan (Disekes) Bangli memfogging (menyemburkan asap anti nyamuk) di wilayah yang dilaporkan sebagai temuan kasus demam berdarah (DB). Januari 2024, ada 19 kasus DB di Kabupaten Bangli.https://nusabali.com/berita/160238/januari-2024-bangli-dihadiahi-19-kasus-db…",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/945080460782092288/GHy0yfmd_normal.jpg,https://x.com/nusabalicom/status/1752220566042587458,tweet_id:1752220566042587458
KISS FM JEMBER,@kissfmjember,2024-01-30T10:59:14.000Z,False,"Marak Kasus Demam Berdarah di Jember, DPRD Sampaikan 4 Rekomendasi ke Dinkeshttps://kissfmjember.com/2024/01/30/marak-kasus-demam-berdarah-di-jember-dprd-sampaikan-4-rekomendasi-ke-dinkes.html…",0,0,0,62,[],[],[],https://pbs.twimg.com/profile_images/1810161783233249280/v0R1cmWV_normal.jpg,https://x.com/kissfmjember/status/1752285337060364638,tweet_id:1752285337060364638
rx,@rezasnegara,2024-01-30T12:44:40.000Z,False,Nyimak demam berdarah,0,0,0,272,[],[],[],https://pbs.twimg.com/profile_images/1416019713793032200/fN5Ezz8l_normal.jpg,https://x.com/rezasnegara/status/1752311867157221407,tweet_id:1752311867157221407
