Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
𖦹ׂAmanda Young𖦹ׂ,@RebornThePig,2023-10-31T23:59:58.000Z,False,// hehe it's honestly so true. Occasionally you get a cute killer. And then you get me. I'm a cuddly snuggly person. And then I play dbd.,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1832284755540279296/qzX82aeN_normal.jpg,https://x.com/RebornThePig/status/1719504517861986615,tweet_id:1719504517861986615
Lisa Turner,@DBDAffliction,2023-10-31T23:59:31.000Z,False,Then you owe me for the lower that in office ruining our great nation Shame on you,0,0,0,3,[],[],"['\\u203c\\ufe0f', '\\U0001f644']",https://pbs.twimg.com/profile_images/1904545038438129664/oXorV6Zz_normal.jpg,https://x.com/DBDAffliction/status/1719504405089702363,tweet_id:1719504405089702363
VirginiaBenttley,@ChanelBenttley,2023-10-31T23:59:20.000Z,False,"If TCM releasing new characters only every 3 months, like DbD, I’m afraid game gonna get very dry after Danny and Nancy",2,2,36,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1915093101930041346/Emay-AYZ_normal.jpg,https://x.com/ChanelBenttley/status/1719504358851649864,tweet_id:1719504358851649864
【公式】バイオハザード / RESIDENT EVIL PORTAL Official,@REBHPortal,2023-10-31T23:59:20.000Z,True,"／
おすすめパートナーはデューク!
欲しいものがあればデュークに調達してもらおう!
＼

Wチャンスとして、50名様にオリジナルクリアファイルをプレゼント中詳細：https://game.capcom.com/residentevil/ja/news-3514.html?t=1698796760162…本キャンペーンは11/5まで開催！
明日のご参加もお待ちしています！",0,0,0,138,[],['@KunH_LoP_'],"['\\U0001f381', '\\u2728', '\\U0001f383', '\\U0001f36d']",https://pbs.twimg.com/profile_images/1587344567879503872/EPNT2bXb_normal.jpg,https://x.com/REBHPortal/status/1719504357199126775,tweet_id:1719504357199126775
かふぇぞう,@kafezou1977,2023-10-31T23:59:18.000Z,False,今日のdbdは、クマ大量発生かな鯖やって追いかけられたいな,0,0,2,44,[],[],"['\\U0001f43b', '\\U0001f970']",https://pbs.twimg.com/profile_images/1917469894393880576/P5ji0S36_normal.jpg,https://x.com/kafezou1977/status/1719504350459088944,tweet_id:1719504350459088944
Hayven ⋆｡ ﾟ☾,@imHayven,2023-10-31T23:59:17.000Z,False,"ALRIGHTY SOOoooo,, turns out Amnesia gives me wicked motion sickness ;u; 

switching over to DBD in the meantime! trying to play on my pc this time we'll see how it goes",0,0,1,99,[],[],['\\U0001f62c'],https://pbs.twimg.com/profile_images/1776811060798136321/F1zOVmac_normal.jpg,https://x.com/imHayven/status/1719504344901361911,tweet_id:1719504344901361911
𖦹ׂAmanda Young𖦹ׂ,@RebornThePig,2023-10-31T23:59:58.000Z,False,// hehe it's honestly so true. Occasionally you get a cute killer. And then you get me. I'm a cuddly snuggly person. And then I play dbd.,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1832284755540279296/qzX82aeN_normal.jpg,https://x.com/RebornThePig/status/1719504517861986615,tweet_id:1719504517861986615
Lisa Turner,@DBDAffliction,2023-10-31T23:59:31.000Z,False,Then you owe me for the lower that in office ruining our great nation Shame on you,0,0,0,3,[],[],"['\\u203c\\ufe0f', '\\U0001f644']",https://pbs.twimg.com/profile_images/1904545038438129664/oXorV6Zz_normal.jpg,https://x.com/DBDAffliction/status/1719504405089702363,tweet_id:1719504405089702363
drconnorswasright,@GatorMan105,2023-10-31T23:59:08.000Z,False,Bro Saw X literally stole pig from dbd that’s crazy,0,0,1,33,[],[],[],https://pbs.twimg.com/profile_images/1630766591963963397/Qr6ArncL_normal.jpg,https://x.com/GatorMan105/status/1719504309212090745,tweet_id:1719504309212090745
𝙉𝙤𝙖𝙡𝙡,@Noall_dbd,2023-10-31T23:59:07.000Z,False,君もサバ専にならないか,1,0,3,1K,[],[],[],https://pbs.twimg.com/profile_images/1904766924447506432/5RQoJYCw_normal.jpg,https://x.com/Noall_dbd/status/1719504304476938707,tweet_id:1719504304476938707
kelsi ༊*·˚,@etoileeaf,2023-10-31T23:58:57.000Z,False,"my interests are so dumb though like it’d be
- dbd - sylvanian families - saw - paddington ",19,0,8,197,[],[],"['\\U0001f99f', '\\U0001f9fa', '\\U0001f989', '\\U0001f9f8']",https://pbs.twimg.com/profile_images/1889144435360886784/vrOEgfVf_normal.jpg,https://x.com/etoileeaf/status/1719504260352606257,tweet_id:1719504260352606257
月兎@欠陥製品,月兎@欠陥製品,2023-10-31T23:58:52.000Z,False,"夜勤の方が楽だから週5で夜勤したい民です
というか夜勤と昼勤とってしてると寝る時間バラバラ過ぎてしんどい",1,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1339273672436011010/VCAudvjA_normal.jpg,https://x.com/gushiki_dbd/status/1719504241914753506,tweet_id:1719504241914753506
Big Jerm,@BigJerm_8,2023-10-31T23:58:50.000Z,False,Happy HalloweenCo-Working Stream going on now! Lets get some projects done together then play DBDTwitch // BigJerm_8,0,0,0,173,[],[],"['\\U0001f383', '\\U0001f383']",https://pbs.twimg.com/profile_images/1628515284947533824/cEuZEueM_normal.jpg,https://x.com/BigJerm_8/status/1719504232724697252,tweet_id:1719504232724697252
れいちぇる@夫婦実況,れいちぇる@夫婦実況,2023-10-31T23:58:21.000Z,False," ぽわちぇるのれいちぇると申します！DbD内で昨日共闘した者ですm(*_ _)m
ミッドウィッチではありがとうございましたgg(*^^*)
助けられなくてすいません(´；ω；｀)",1,0,1,34,[],['@nassy40'],[],https://pbs.twimg.com/profile_images/1907421709671743488/u2dtOeLW_normal.jpg,https://x.com/1rachel_2jack/status/1719504109005681070,tweet_id:1719504109005681070
有紗,@arisa_gfb,2023-10-31T23:58:08.000Z,False,可能な限り夜勤やりたくないけどたまになら良いかも朝の風気持ちいいし,1,0,0,31,[],[],['\\U0001f924'],https://pbs.twimg.com/profile_images/1618187785428701184/Gf8uQsj6_normal.jpg,https://x.com/arisa_gfb/status/1719504056690119153,tweet_id:1719504056690119153
katie,@kt_lett,2023-10-31T23:58:07.000Z,False,They NEED to add this to dbd ,0,0,1,118,[],[],['\\U0001f644'],https://pbs.twimg.com/profile_images/1907908538246246400/A6agB5uO_normal.jpg,https://x.com/kt_lett/status/1719504052873228305,tweet_id:1719504052873228305
縷々(るる)ᓚᘏᗢ,@arco_horizontal,2023-10-31T23:57:41.000Z,False,お誕生日おめでとうございますいつもこっそり拝見しておりますプレゼントあればいいのですが、いい感じのエースの画像持ってなかったですすずたろーさんにとって、素敵な一年になりますように,1,0,1,111,[],[],"['\\u2728', '\\U0001f606', '\\U0001f381', '\\U0001f62d', '\\U0001f64f\\U0001f3fb', '\\u2728']",https://pbs.twimg.com/profile_images/1476768803686318080/ME22Yc_0_normal.jpg,https://x.com/arco_horizontal/status/1719503942068089111,tweet_id:1719503942068089111
鈴木インフィニティたかしﾈﾁｮ〜,@tkc_Infinity,2023-10-31T23:57:37.000Z,False,朝からデモゴルゴン活Dead by Daylight https://twitch.tv/nekonuko_twitch,0,0,0,248,[],[],[],https://pbs.twimg.com/profile_images/1817040512525959170/QqqRsfkk_normal.jpg,https://x.com/tkc_Infinity/status/1719503925731377303,tweet_id:1719503925731377303
もも たろ,@momonga_dbd_,2023-10-31T23:57:25.000Z,False,髪の毛伸びて鬼太郎みたいになっちまったから切りにいくかな。,0,0,0,105,[],[],[],https://pbs.twimg.com/profile_images/1885649452905664512/QucBOdr2_normal.jpg,https://x.com/momonga_dbd_/status/1719503877551382978,tweet_id:1719503877551382978
なたく,@nataku_dbd,2023-10-31T23:57:17.000Z,False,おはよー！確かに鬼もなりそうだね,1,0,1,31,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1728295486946471936/PdMlVeaF_normal.jpg,https://x.com/nataku_dbd/status/1719503841148977535,tweet_id:1719503841148977535
Doodbrahh,@Doodbrahh,2023-10-31T23:57:02.000Z,False,"Has anyone noticed that you see this at the last frames of the Naughty Bear Trapper mori!!!!

I love this!!!!  #naughtybear #dbd",1,0,1,226,"['#naughtybear', '#dbd']","['@DeadbyDaylight', '@Behaviour']",[],https://pbs.twimg.com/profile_images/1891341418318163968/aWQQ8j-M_normal.jpg,https://x.com/Doodbrahh/status/1719503779152728387,tweet_id:1719503779152728387
Jess0rz,@Jess0rzLive,2023-10-31T23:56:59.000Z,False,Live now with DBD /jess0rz,0,0,5,287,[],[],['\\U0001f52a'],https://pbs.twimg.com/profile_images/1455617746868346888/x_MRQ-bc_normal.jpg,https://x.com/Jess0rzLive/status/1719503764757893358,tweet_id:1719503764757893358
Anabelle Lektor,@AnabelleLektor,2023-10-31T23:56:56.000Z,False,LIVE NOWYui is making biscuits for chat! Come get some  DBD and maybe a cute lil horror game after ,1,0,8,456,[],[],"['\\U0001f534', '\\U0001f534', '\\U0001f979', '\\U0001f495', '\\U0001f431', '\\U0001f5e3\\ufe0f']",https://pbs.twimg.com/profile_images/1841362770492862464/RPunhzTg_normal.jpg,https://x.com/AnabelleLektor/status/1719503753106362664,tweet_id:1719503753106362664
𝐚＊𝐬𝐮𝐫𝐚@あすらーんTwitch,𝐚＊𝐬𝐮𝐫𝐚@あすらーんTwitch,2023-10-31T23:56:42.000Z,False,じいさんでは出てないかもやけど、出てるでてる！！あたしも最近はもう毎週録画やめてもーたけどあとたまーーーにGWとかシーズンの時に茂造座長で特別講演あったりするよ！！！！,0,0,0,41,[],[],['\\U0001f97a'],https://pbs.twimg.com/profile_images/1695398558890102784/ZcyF9LZt_normal.jpg,https://x.com/asura_asuran/status/1719503694881026192,tweet_id:1719503694881026192
DjSlushie,@SlushieTV,2023-10-31T23:56:30.000Z,False,"I thought they told me I was gonna play DnD, but I guess there was a typo that said DbD. Alas, I have seen Stranger Things though. http://Twitch.tv/djslushie",0,0,7,275,[],[],[],https://pbs.twimg.com/profile_images/1655834248367026176/LDEFJpF6_normal.jpg,https://x.com/SlushieTV/status/1719503645287366658,tweet_id:1719503645287366658
砂糖ゅき,@satoulyuki,2023-10-31T23:56:13.000Z,False,"8時過ぎくらいに始めようと思ってたけど遅れました、DbD配信始めます #dbd 

【DbD】めっちゃ健康的な朝食の直後にゲームする人【シャドボナース】https://youtube.com/live/AkiRXTxqUyo?feature=share…",0,0,0,64,['#dbd'],[],[],https://pbs.twimg.com/profile_images/1500144541546192898/b-s5Z1_k_normal.png,https://x.com/satoulyuki/status/1719503572864475223,tweet_id:1719503572864475223
ELLY,@ELLY_dbd,2023-10-31T23:56:11.000Z,False,,0,0,0,54,[],[],"['\\U0001f97a', '\\U0001f97a', '\\U0001f97a']",https://pbs.twimg.com/profile_images/1873966987761831937/FQjXiPX0_normal.jpg,https://x.com/ELLY_dbd/status/1719503565482598746,tweet_id:1719503565482598746
Rigel,@AkaRigel,2023-10-31T23:56:07.000Z,False,"Hello DBD Twitter, can you rate my Demogorgon build please? I am trying out potential meta perks, what do you think?",40,4,152,18K,[],[],[],https://pbs.twimg.com/profile_images/1874529639877464064/v3i3sh0J_normal.jpg,https://x.com/AkaRigel/status/1719503548843528668,tweet_id:1719503548843528668
あちゃ,@achamogeme,2023-10-31T23:56:04.000Z,False,いんしますぁ！,1,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1913148586407399425/m7VE0Czj_normal.jpg,https://x.com/achamogeme/status/1719503537745666283,tweet_id:1719503537745666283
Evan（ojj）🜸,@ff14_ojisann,2023-10-31T23:56:03.000Z,False,みんなで集まってはわわわ撮影会したい…,1,0,0,108,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1780529276766564352/wvGCPrjp_normal.jpg,https://x.com/ff14_ojisann/status/1719503532167147756,tweet_id:1719503532167147756
Kishin,@grillllsum,2023-10-31T23:56:01.000Z,False,Logging on to dbd today and playing a few matches really makes me want to hop right back off. Thankfully Apex has its new season..,0,1,1,76,[],[],[],https://pbs.twimg.com/profile_images/1782506946953629696/MkSIGtUp_normal.jpg,https://x.com/grillllsum/status/1719503524529123833,tweet_id:1719503524529123833
Chico Dust-E,@chico_dust_,2023-10-31T23:55:49.000Z,False,"Well there's your rub.  Dbd players cry about long queue times then cry about bad matchmaking. 

You can either have structured very strict matchmaking where it takes several mins to find a game or you can have faster queue times.  

You can't have both good sir",1,0,1,45,[],[],[],https://pbs.twimg.com/profile_images/1710177075481772032/SYbtAuaI_normal.jpg,https://x.com/chico_dust_/status/1719503472087965740,tweet_id:1719503472087965740
てぃーどん,@TEED_ON,2023-10-31T23:55:32.000Z,False,分かるやつにしかわからないから大丈夫！( ◜ω◝ ),1,0,1,82,[],[],[],https://pbs.twimg.com/profile_images/1835602572415295488/YSls9lL4_normal.jpg,https://x.com/TEED_ON/status/1719503403339116962,tweet_id:1719503403339116962
メリル(旧そんごくう)@原神,メリル(旧そんごくう)@原神,2023-10-31T23:55:29.000Z,False,"ココナッツとかバニラは……車の芳香剤のイメージがデカくてどうしても苦手なんよ(￣▽￣;)
ちなみに車なら無香料がいい(笑)",1,0,1,64,[],[],[],https://pbs.twimg.com/profile_images/1897644648912625664/Zy-7jGcr_normal.jpg,https://x.com/Popookame1/status/1719503389397303356,tweet_id:1719503389397303356
月乃にゃむVTuber*ﾟ,@nyamu_dbd,2023-10-31T23:55:15.000Z,False,思った以上におしゃべりで可愛いですよ,1,0,1,65,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1917367245501808640/rX0MKfmm_normal.jpg,https://x.com/nyamu_dbd/status/1719503329850736714,tweet_id:1719503329850736714
すけっと無民,@sket____sket,2023-10-31T23:54:56.000Z,False,最近dbdの新スキン良い感じの多いな 買ってないけど,0,0,1,109,[],[],[],https://pbs.twimg.com/profile_images/1604624313688068096/ozchG7SV_normal.jpg,https://x.com/sket____sket/status/1719503252310630808,tweet_id:1719503252310630808
3D,@Jake_3D_DbD,2023-10-31T23:54:42.000Z,False,わかります,1,0,1,70,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1561266677706149889/Xo4swMkY_normal.jpg,https://x.com/Jake_3D_DbD/status/1719503194026615098,tweet_id:1719503194026615098
月乃にゃむVTuber*ﾟ,@nyamu_dbd,2023-10-31T23:53:56.000Z,False,可愛いおしゃべりクマさん買い時ですね,1,0,1,65,[],[],"['\\u263a\\ufe0f', '\\U0001f64c']",https://pbs.twimg.com/profile_images/1917367245501808640/rX0MKfmm_normal.jpg,https://x.com/nyamu_dbd/status/1719502999935160556,tweet_id:1719502999935160556
まるた,@maruta_dbd,2023-10-31T23:53:47.000Z,False,"そうなんです。スケジュール全体も把握しにくくて（不器用）

やばい私も筆圧強いや！笑
紙の感じとかサイズ感とか気になるので無印みにいってみます",1,0,0,66,[],[],"['\\U0001f602', '\\U0001f606']",https://pbs.twimg.com/profile_images/1701180240863825920/nIoZZX09_normal.jpg,https://x.com/maruta_dbd/status/1719502962127765597,tweet_id:1719502962127765597
たけした＠PC,@inrinofjoijoi,2023-10-31T23:53:46.000Z,False,おろろろろます！,0,0,0,10,[],[],['\\U0001f344'],https://pbs.twimg.com/profile_images/1777453863681093632/_jRSr5eg_normal.jpg,https://x.com/inrinofjoijoi/status/1719502957769892351,tweet_id:1719502957769892351
月乃にゃむVTuber*ﾟ,@nyamu_dbd,2023-10-31T23:53:23.000Z,False,おはようございますフォロバありがとうございますよろしくお願いします私も家族が全員いないと下手すりゃ食べないです,1,0,1,48,[],[],"['\\U0001f31e', '\\U0001f60a', '\\U0001f64f', '\\U0001f602']",https://pbs.twimg.com/profile_images/1917367245501808640/rX0MKfmm_normal.jpg,https://x.com/nyamu_dbd/status/1719502859715379356,tweet_id:1719502859715379356
ナツキソ,@natukin1978,2023-10-31T23:53:16.000Z,False,ハロウィン終わってた。#デッドバイデイライト #DeadbyDaylight #DBD#貞子 #黒髪 #黎明杀机#AIイラスト #AI美少女 #AIart,0,0,3,284,"['#デッドバイデイライト', '#DeadbyDaylight', '#DBD', '#貞子', '#黒髪', '#黎明杀机', '#AIイラスト', '#AI美少女', '#AIart']",[],[],https://pbs.twimg.com/profile_images/1767116559330537472/Eh7g-fN8_normal.jpg,https://x.com/natukin1978/status/1719502833068978512,tweet_id:1719502833068978512
♡⃛ ʜᴀɴᴀʙɪ ♡⃛,@57hnb,2023-10-31T23:53:07.000Z,False,いつもにんにくはバトルなんだと思ってた、みんな,0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1906185783570239488/Lq9O9ECo_normal.jpg,https://x.com/57hnb/status/1719502791973236818,tweet_id:1719502791973236818
かずちー,@DbdKazukun,2023-10-31T23:53:06.000Z,False,なるなる！！これはニンニクに水分あるとしか思えない！！,1,0,0,61,[],[],['\\U0001f9c4'],https://pbs.twimg.com/profile_images/1600452453702721537/qVF8RWC9_normal.jpg,https://x.com/DbdKazukun/status/1719502787900584305,tweet_id:1719502787900584305
MonaLuffy - DJO WORLD TOUR -,@DoctorDonna,2023-10-31T23:53:04.000Z,False,Happy halloween,0,0,4,136,[],[],[],https://pbs.twimg.com/profile_images/1408753881354575880/xARKn5GX_normal.jpg,https://x.com/DoctorDonna/status/1719502780107305404,tweet_id:1719502780107305404
HAL,@harugamer22,2023-10-31T23:52:43.000Z,False,DBD配信中〜良かったら見に来てね( ˊᵕˋ*),1,0,3,187,[],[],"['\\u2728', '\\u270b']",https://pbs.twimg.com/profile_images/1915482498722914305/PmPEOonB_normal.jpg,https://x.com/harugamer22/status/1719502694745047403,tweet_id:1719502694745047403
SUPI-すぴ-【猫のように暮らしたい。】,@SUPI_Tube,2023-10-31T23:52:33.000Z,True,"猫のように暮らしたい。

【なまいきじゃんけん／秋田県出身】本日のLIVE スケジュール

【YouTube】http://youtube.com/@SUPICAT 

【TikTok】https://tiktok.com/@su19pi86?_t=8gz0oUOifhK&_r=1… Live 20:00 JP time #TikTok #TikTokLIVE #なまいきじゃんけん #ゲーム配信 #YouTubeLive #DbD #デドバ #マイクラ",0,6,8,574,"['#TikTok', '#TikTokLIVE', '#なまいきじゃんけん', '#ゲーム配信', '#YouTubeLive', '#DbD', '#デドバ', '#マイクラ']","['http://youtube.com/@SUPICAT', 'https://tiktok.com/@su19pi86?_t=8gz0oUOifhK&_r=1…']","['\\U0001f479', '\\u23f0', '\\u2705', '\\U0001f1ef\\U0001f1f5']",https://pbs.twimg.com/profile_images/1920535893321875456/D8HLhdjH_normal.jpg,https://x.com/SUPI_Tube/status/1719502651241775350,tweet_id:1719502651241775350
𝙉𝙤𝙖𝙡𝙡,@Noall_dbd,2023-10-31T23:52:16.000Z,False,そんなに褒められても笑,1,0,1,1.2K,[],[],['\\U0001f92d'],https://pbs.twimg.com/profile_images/1904766924447506432/5RQoJYCw_normal.jpg,https://x.com/Noall_dbd/status/1719502579150053559,tweet_id:1719502579150053559
It’s Slobberin’ Time,@SP00Ks_Ahoy,2023-10-31T23:52:08.000Z,False,me when that reveal drops,0,0,2,90,[],[],[],https://pbs.twimg.com/profile_images/1899478134585532416/DpjAZ1t__normal.jpg,https://x.com/SP00Ks_Ahoy/status/1719502548275700221,tweet_id:1719502548275700221
ꪻαянσѕ ℓꪱттℓє єℓƒ,@MsGoddessLauren,2023-10-31T23:52:04.000Z,False,How we all be when we get Tarhos ,0,0,2,40,[],[],['\\U0001f924'],https://pbs.twimg.com/profile_images/1921411332491878401/mlu8QH43_normal.jpg,https://x.com/MsGoddessLauren/status/1719502528545702392,tweet_id:1719502528545702392
ぐらっちぇ【グラさん】,@kazuikebonan,2023-10-31T23:52:01.000Z,False,プリクラ最近撮ってないなw,1,0,1,20,[],[],[],https://pbs.twimg.com/profile_images/1891145552072671232/cJQPkp5U_normal.jpg,https://x.com/kazuikebonan/status/1719502515274952798,tweet_id:1719502515274952798
もる,@carmina_moru,2023-10-31T23:51:56.000Z,False,"不死おかンティは上機嫌マイケルでもちゃんと不死使ってる…！w
ブレませんね",1,0,1,62,[],[],"['\\U0001f602', '\\U0001f92d']",https://pbs.twimg.com/profile_images/1875364825938923520/aNbTu7Ql_normal.jpg,https://x.com/carmina_moru/status/1719502496425804090,tweet_id:1719502496425804090
𝙉𝙤𝙖𝙡𝙡,@Noall_dbd,2023-10-31T23:51:39.000Z,False,いち！誕生日おめでとう,1,0,2,724,[],[],"['\\u3297\\ufe0f', '\\U0001f38a']",https://pbs.twimg.com/profile_images/1904766924447506432/5RQoJYCw_normal.jpg,https://x.com/Noall_dbd/status/1719502426485686328,tweet_id:1719502426485686328
あちゃ,@achamogeme,2023-10-31T23:51:34.000Z,False,やりますか,1,0,0,27,[],[],"['\\U0001f62c', '\\U0001f62c']",https://pbs.twimg.com/profile_images/1913148586407399425/m7VE0Czj_normal.jpg,https://x.com/achamogeme/status/1719502403731706352,tweet_id:1719502403731706352
パワーーッ,@power_dbd,2023-10-31T23:51:31.000Z,False,#DbDモバイル,1,0,3,165,['#DbDモバイル'],[],"['\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c', '\\U0001f92c']",https://pbs.twimg.com/profile_images/1662497017934012417/h0Ldii76_normal.jpg,https://x.com/power_dbd/status/1719502389999485076,tweet_id:1719502389999485076
ただのみねこ,@x_chall_x,2023-10-31T23:51:11.000Z,False,dbdの民かもしれない､､笑,1,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1907674025784127490/jtRLp-us_normal.jpg,https://x.com/x_chall_x/status/1719502308068016474,tweet_id:1719502308068016474
たぁ,@ta_PS4_DbD,2023-10-31T23:51:11.000Z,False,"あー⭐︎8ドスジャグラス3体もいる、、
クルルヤック、トビカガチの⭐︎8まで仕事で移動中じゃなければ#モンハンNow",0,0,0,119,['#モンハンNow'],[],"['\\U0001f631', '\\U0001f628']",https://pbs.twimg.com/profile_images/1316149488201814021/wIbRnRHb_normal.jpg,https://x.com/ta_PS4_DbD/status/1719502306398617867,tweet_id:1719502306398617867
JannnyChan,@JannnnyChan,2023-10-31T23:51:06.000Z,False,"Was it really a successful save, though? #DBD #DeadbyDaylight",0,0,1,334,"['#DBD', '#DeadbyDaylight']",[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1638542306495037440/yMOcPgsz_normal.jpg,https://x.com/JannnnyChan/status/1719502285871690159,tweet_id:1719502285871690159
のの,@nononooooon424,2023-10-31T23:51:00.000Z,False,"ポロシャツ！！！？？
けーこ筋肉むきむきでしょ？ぜったい！！
筋肉アウター着てるから寒くない",0,0,1,53,[],[],['\\u2b50\\ufe0f'],https://pbs.twimg.com/profile_images/1696415492620288000/9SnkdfAA_normal.jpg,https://x.com/nononooooon424/status/1719502260655567326,tweet_id:1719502260655567326
ふみしぐれ,@shigure_DbD,2023-10-31T23:50:26.000Z,False,R.I.P サークルツイーヨくん,0,0,3,241,[],[],[],https://pbs.twimg.com/profile_images/1894791426959151104/Ey2lXxO9_normal.jpg,https://x.com/shigure_DbD/status/1719502120440017336,tweet_id:1719502120440017336
月兎@欠陥製品,月兎@欠陥製品,2023-10-31T23:49:53.000Z,False,羨ましい|｡･ω･｡`)ｼﾞｰ,1,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1339273672436011010/VCAudvjA_normal.jpg,https://x.com/gushiki_dbd/status/1719501980778000702,tweet_id:1719501980778000702
JayDaShiba,@JayDragon07,2023-10-31T23:49:32.000Z,False,I could never understand how people cheating in DbD find it fun. Like... What satisfaction is there knowing you can't succeed at the game and resort to this?,0,0,1,71,[],[],[],https://pbs.twimg.com/profile_images/1735056268887232513/3ZIV_r7W_normal.jpg,https://x.com/JayDragon07/status/1719501893087396051,tweet_id:1719501893087396051
Chris plays dbd,@whittemagic,2023-10-31T23:49:31.000Z,True,Hey Nick.... 1 Sweat is better and 2 Young has missed like 20 games,0,0,0,96,[],[],[],https://pbs.twimg.com/profile_images/1447286583921684489/zDhpHn6I_normal.jpg,https://x.com/whittemagic/status/1719501887806808123,tweet_id:1719501887806808123
Boostie,@boostedcomposer,2023-10-31T23:49:22.000Z,False,I should’ve added dbd Twitter in there ,0,0,1,117,[],[],['\\U0001f62a'],https://pbs.twimg.com/profile_images/1749300025048375296/O5qZGWvL_normal.jpg,https://x.com/boostedcomposer/status/1719501849324040565,tweet_id:1719501849324040565
りょうる,@ryowl_vtuber,2023-10-31T23:49:22.000Z,False,"DBDのハロウィンアーカイブ…
やっべ忘れてた",1,0,5,372,[],[],[],https://pbs.twimg.com/profile_images/1712720598974263296/hO-Kt1xR_normal.jpg,https://x.com/ryowl_vtuber/status/1719501848707768612,tweet_id:1719501848707768612
チェケラまなみん,@manamin_yt,2023-10-31T23:49:14.000Z,False,だいちゃんおはよう(*´∇｀*)ﾉ,1,0,1,54,[],[],[],https://pbs.twimg.com/profile_images/1911696853223059456/Gisq_5d5_normal.jpg,https://x.com/manamin_yt/status/1719501814507442224,tweet_id:1719501814507442224
わたる（こぐま）,@HNQEPieuztZCk6K,2023-10-31T23:48:59.000Z,False,"おはようございます！
クソ神ゲーする予定はございますか？",1,0,0,107,[],[],[],https://pbs.twimg.com/profile_images/1328997650402689024/QHmg_MTF_normal.jpg,https://x.com/HNQEPieuztZCk6K/status/1719501754646282725,tweet_id:1719501754646282725
YeetMasterToro is now in YO CITY!,@YeetMasterToro,2023-10-31T23:48:57.000Z,False,Wazaaaaaa! Ghostface has come out to play some DBD. Ghostie cosplayhttps://twitch.tv/eltorobro,1,0,3,282,[],[],[],https://pbs.twimg.com/profile_images/1819531930750111744/xH5KLuBj_normal.jpg,https://x.com/YeetMasterToro/status/1719501746295165060,tweet_id:1719501746295165060
ふみしぐれ,@shigure_DbD,2023-10-31T23:48:41.000Z,False,"ちょっと待ってくれ？？
サークルツイートできないんだけどこれぼくだけ………？？？",1,0,2,403,[],[],[],https://pbs.twimg.com/profile_images/1894791426959151104/Ey2lXxO9_normal.jpg,https://x.com/shigure_DbD/status/1719501678192599175,tweet_id:1719501678192599175
Panda,@Pandadorf_,2023-10-31T23:48:31.000Z,False,DBD STUFF ~ HAPPY HALLOWEEN YOU WEENIEShttp://twitch.tv/pandadorf_ ,0,1,4,101,[],[],['\\U0001f383'],https://pbs.twimg.com/profile_images/1919064333927018497/x-iBdOg4_normal.jpg,https://x.com/Pandadorf_/status/1719501635179753628,tweet_id:1719501635179753628
DBD_Dan,@dbd_dan,2023-10-31T23:48:26.000Z,False,"I'm pretty sure that new episodes have been released but are not currently updated on the site. Tokyo Revengers episode 5, Seven Deadly Sins (4 nights of the apocalypse) ep  4.

I'm sure you are aware of this problem but if not then a fix would be much appreciated, thank you",0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1665856068856041473/T3lASBVq_normal.jpg,https://x.com/dbd_dan/status/1719501613146964074,tweet_id:1719501613146964074
Doobster (Commissions Closed!!),@DoodleByDylight,2023-10-31T23:48:25.000Z,False,"GREAT NEWS, SPOOKY DBD STREAM TONIGHT BOIS! I don’t sound as stuffy today and I do wanna do a Halloween stream it gonna happen, stay tune in a few hours! Around 10pm EST!",0,1,5,140,[],[],[],https://pbs.twimg.com/profile_images/1916338994738016256/cWwQUgMC_normal.jpg,https://x.com/DoodleByDylight/status/1719501611230507440,tweet_id:1719501611230507440
まゆゆ㌠@片手剣project,まゆゆ㌠@片手剣project,2023-10-31T23:48:12.000Z,False,"Lapinさん、おはおはよᐕ)ﾉ｡°
ハロウィン͙なのにDBD出来なかった熊さんのキラー服増えたのかな？",1,0,1,64,[],[],"['\\u2600\\ufe0f', '\\U0001f383', '\\U0001f622', '\\U0001f9f8', '\\U0001f914', '\\U0001f4ad']",https://pbs.twimg.com/profile_images/1436134265016631319/NDZWnFU1_normal.jpg,https://x.com/MhxMmts/status/1719501556230545525,tweet_id:1719501556230545525
