Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
luvkit | twitch streamer,@luvkit_ttv,2024-04-30T23:35:15.000Z,False,"Live!!!! Luvkit on the purple, green and red app 

Last day for giveaway. Playing some dbd. Queue is open. Don't be weird. Come say hello.",0,0,10,169,[],[],[],https://pbs.twimg.com/profile_images/1787145195328262144/vkyqyNG2_normal.jpg,https://x.com/luvkit_ttv/status/1785452888946315633,tweet_id:1785452888946315633
SUSsie,@Susie_from_DBD,2024-04-30T23:35:10.000Z,False,He means you have great rizz,1,0,1,15,[],[],[],https://pbs.twimg.com/profile_images/1782402401724452864/nzyglZ2h_normal.jpg,https://x.com/Susie_from_DBD/status/1785452866187980938,tweet_id:1785452866187980938
DBD,@Wargman,2024-04-30T23:34:44.000Z,True,Stunning,0,0,1,1.3K,[],[],[],https://pbs.twimg.com/profile_images/441728621896417280/Z7zKm-pv_normal.jpeg,https://x.com/Wargman/status/1785452757828452706,tweet_id:1785452757828452706
SUSsie,@Susie_from_DBD,2024-04-30T23:34:43.000Z,False,//the driving test is easy trust,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1782402401724452864/nzyglZ2h_normal.jpg,https://x.com/Susie_from_DBD/status/1785452755668066635,tweet_id:1785452755668066635
黒猫は眠らないcodm始めました,@Black_cat_ns,2024-04-30T23:33:59.000Z,False,ありがとうございますその読み合いも楽しまないとですね今日も頑張る,0,0,0,40,[],[],"['\\U0001f60a', '\\u2728', '\\U0001fa7a', '\\u2728']",https://pbs.twimg.com/profile_images/1904064167369465856/D20BXfYd_normal.jpg,https://x.com/Black_cat_ns/status/1785452569831330142,tweet_id:1785452569831330142
Bumble,@HiBumblebeetuna,2024-04-30T23:33:59.000Z,False,"What graphics card and processor do you have? Mine started doing it recently, but oddly enough only when I'm playing DBD and it's always right after a match ends so I'm sus",0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1574081798056816640/qzLgm34I_normal.jpg,https://x.com/HiBumblebeetuna/status/1785452568635933113,tweet_id:1785452568635933113
Dianitadudu,@Dianitadudu,2024-04-30T23:33:56.000Z,False,"Ayy dios mio jkajsdjajjajaa y de seguro fueron malos compañeros, es que uno se encuentra con cada gente  en el DBD. Espero te sea leve mi bella ",0,0,1,30,[],[],['\\U0001fa77'],https://pbs.twimg.com/profile_images/1824865977898577920/J1FjTTj3_normal.jpg,https://x.com/Dianitadudu/status/1785452559580238172,tweet_id:1785452559580238172
うさこ,@usako_zoo,2024-04-30T23:33:23.000Z,False,朝活で友達とDbD練習したら初彩１になりました,0,0,4,71,[],[],"['\\U0001f973', '\\U0001f973', '\\U0001f973']",https://pbs.twimg.com/profile_images/1892695342292074496/6fsfw1-g_normal.jpg,https://x.com/usako_zoo/status/1785452420291863024,tweet_id:1785452420291863024
鵲,@SxKQYrEVM43G3kJ,2024-04-30T23:33:04.000Z,False,DbD得意な狼々（キラーの場合のみ）とか信長の野望プレイして性格が悪いことが明るみになる景、うるちーとか（ろくろ）,1,0,1,39,[],[],[],https://pbs.twimg.com/profile_images/1733766047621345280/5Zy5mxPS_normal.jpg,https://x.com/SxKQYrEVM43G3kJ/status/1785452339765370931,tweet_id:1785452339765370931
めたるのちゃんねる,@metalch666,2024-04-30T23:33:00.000Z,False,アプデによりリセットされてしまったキーの配置が早く変えれるようならないかなー #dbd #DeadbyDaylight,0,0,4,79,"['#dbd', '#DeadbyDaylight']",[],[],https://pbs.twimg.com/profile_images/1635193862171017216/tNvBHAVi_normal.jpg,https://x.com/metalch666/status/1785452321775964481,tweet_id:1785452321775964481
SUSsie,@Susie_from_DBD,2024-04-30T23:32:46.000Z,False,No,1,0,1,33,[],[],[],https://pbs.twimg.com/profile_images/1782402401724452864/nzyglZ2h_normal.jpg,https://x.com/Susie_from_DBD/status/1785452266058654136,tweet_id:1785452266058654136
生ビールとレバ刺し,@Dbd49715709Dbd,2024-04-30T23:32:31.000Z,False,よかったーそれぐらいなら全然大丈夫ちょうど余ってるとこあるから土地の権利証、そっちに回しとくわ,1,0,0,28,[],[],"['\\U0001f604', '\\U0001f44c', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1436630007909011460/RT2Klah__normal.jpg,https://x.com/Dbd49715709Dbd/status/1785452202901053538,tweet_id:1785452202901053538
たまぎーの,@tamaghino0227,2024-04-30T23:32:30.000Z,False,"レイド【もるゲーちゃんねる】さん　★☆DBDサバで何回かご一緒させていただいてるもるゲーさん！関西弁で楽しい配信だよ！
レイドありがとう",1,0,3,61,[],['@marmot_1124'],"['\\U0001f499', '\\U0001f49a']",https://pbs.twimg.com/profile_images/1608593883495108610/EnLm8WD__normal.jpg,https://x.com/tamaghino0227/status/1785452196043096088,tweet_id:1785452196043096088
アヴェちゃん,@Aven_chann,2024-04-30T23:32:23.000Z,False,今日は仕事ですか？,1,0,1,34,[],[],[],https://pbs.twimg.com/profile_images/1421132638954295303/UrxHBPeA_normal.jpg,https://x.com/Aven_chann/status/1785452166888489094,tweet_id:1785452166888489094
アリムー,@arimu4,2024-04-30T23:32:05.000Z,False,"最後に遊んだの2〜3年くらい前になりそうですよねww
まだdbdはしてます？笑",1,0,0,13,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1778949250459877376/NnhOHZRZ_normal.jpg,https://x.com/arimu4/status/1785452090753749105,tweet_id:1785452090753749105
玉ねぎ剥き太朗_TM@DBD,玉ねぎ剥き太朗_TM@DBD,2024-04-30T23:32:01.000Z,False,"5月が始まってる
月初も月末もバタバタバタバタ。
何曜日かもうわからない？！
今月もよろしくね",0,0,14,342,[],[],[],https://pbs.twimg.com/profile_images/1778796953117376512/Bf-yJsBn_normal.jpg,https://x.com/TM_tamamuki/status/1785452075201228930,tweet_id:1785452075201228930
